,lat,lng,dir,label,label_num,ownScore,predLabel,predLabel_num,bestScore,cat_from_2,cat_from_3,cat_from_4,cat_from_5,cat_from_6,cat_from_7,cat_from_8,cat_from_9,cat_from_10,cat_from_11,cat_from_12,cat_from_13,cat_from_14,cat_from_15,cat_from_16,cat_from_17,cat_from_18,cat_from_19,cat_from_20
4725,42.38169777,-71.04976536,1,Charlestown,11,1.9e-05,Downtown,14,0.860891,0,0,1,3,0,1,2,1,7,1,1,2,1,0,6,10,2,10,4
4726,42.38174337,-71.05621459,0,Charlestown,11,0.022758,Allston,2,0.490499,0,0,1,1,0,1,2,1,7,1,1,4,1,6,1,3,13,1,0
4727,42.38174836,-71.13121934,3,WestCambridge,39,0.006324,WellingtonHarrington,38,0.285588,0,0,1,1,0,1,2,1,7,1,1,2,1,12,1,10,2,1,4
4728,42.38178799,-71.11127905,1,SOMERVILLE_02143,30,0.04937,WestCambridge,39,0.48446,0,0,1,1,0,1,2,1,7,2,6,1,2,6,6,1,8,8,0
4729,42.38180675,-71.11257835,0,Agassiz,1,0.005846,SOMERVILLE_02143,30,0.7369,0,0,1,3,0,1,2,1,7,4,1,2,1,0,1,3,2,2,4
4730,42.38180675,-71.11257835,2,Agassiz,1,0.689898,Agassiz,1,0.689898,1,0,1,1,0,1,2,1,7,4,1,2,1,6,6,2,1,12,0
4731,42.38181409,-71.09115628,0,SOMERVILLE_02143,30,0.033156,SOMERVILLE_02145,32,0.381924,0,0,1,1,0,1,2,3,7,2,1,2,1,12,6,10,2,2,4
4732,42.38181409,-71.09115628,2,SOMERVILLE_02143,30,0.002867,JamaicaPlain,19,0.552525,0,0,1,3,0,1,2,1,7,2,1,0,1,0,1,2,0,11,4
4733,42.38189513,-71.0717493,2,Charlestown,11,0.006632,EastCambridge,17,0.265914,0,2,1,3,0,1,2,1,7,0,6,2,1,6,1,2,2,8,4
4734,42.38189513,-71.0717493,3,Charlestown,11,0.002865,SOMERVILLE_02145,32,0.374348,0,0,1,3,0,1,2,4,3,1,1,0,1,12,6,10,2,1,17
4735,42.38192036,-71.05701171,3,Charlestown,11,9.5e-05,EVERETT_02149,15,0.997317,1,0,1,1,0,1,6,1,7,4,1,2,1,0,1,10,2,8,0
4736,42.38192625,-71.07977562,2,Charlestown,11,0.01716,SOMERVILLE_02143,30,0.175489,0,0,1,1,0,1,2,1,7,1,1,2,1,12,1,10,2,1,4
4737,42.38192625,-71.07977562,3,Charlestown,11,0.001633,WellingtonHarrington,38,0.476578,0,1,1,1,0,1,2,1,7,2,6,2,4,0,1,2,2,1,0
4738,42.3819723,-71.11741755,3,Agassiz,1,0.014964,NorthCambridge,26,0.239307,0,2,1,3,0,5,2,1,8,4,1,2,1,6,1,3,4,18,4
4739,42.38197414,-71.03875187,1,EastBoston,16,0.185458,SouthBoston,33,0.614847,1,2,0,3,0,1,2,1,7,4,1,2,1,12,1,10,4,6,0
4740,42.38197414,-71.03875187,2,EastBoston,16,0.035382,WellingtonHarrington,38,0.217782,1,2,1,1,1,2,2,1,7,1,1,4,1,6,1,3,2,1,4
4741,42.38198486,-71.03368942,2,EastBoston,16,0.02209,SOMERVILLE_02145,32,0.380153,1,2,1,1,0,1,2,1,7,2,1,2,1,6,15,2,2,3,0
4742,42.38200042,-71.13051524,2,WestCambridge,39,0.024329,SOMERVILLE_02143,30,0.23117,0,0,1,1,0,1,2,1,7,2,6,2,1,0,6,10,2,1,4
4743,42.38201201,-71.08397679,0,SOMERVILLE_02145,32,0.122066,SOMERVILLE_02143,30,0.425433,1,0,1,3,0,1,2,1,7,1,1,2,1,11,3,3,2,1,4
4744,42.38205761,-71.12712607,1,NeighborhoodNine,25,0.163667,BROOKLINE_02446,5,0.326884,0,0,1,3,0,1,2,1,7,4,1,2,1,12,1,2,2,1,4
4745,42.38206694,-71.13251266,0,WestCambridge,39,0.000273,WellingtonHarrington,38,0.226149,0,0,1,3,1,1,0,1,7,4,1,2,1,12,1,10,2,8,4
4746,42.38206897,-71.12277878,2,NeighborhoodNine,25,0.950524,NeighborhoodNine,25,0.950524,1,1,1,1,0,1,2,1,7,1,1,2,1,0,1,10,2,1,4
4747,42.38207294,-71.12400727,2,NeighborhoodNine,25,0.00969,SOMERVILLE_02143,30,0.168634,0,0,1,3,0,1,2,1,7,2,1,7,9,0,1,2,2,2,0
4748,42.38207924,-71.10401744,1,SOMERVILLE_02143,30,0.011179,EVERETT_02149,15,0.436759,0,0,1,1,0,0,6,1,7,2,1,2,7,0,11,10,8,1,0
4749,42.38210966,-71.11540137,2,Agassiz,1,0.004362,MissionHill,24,0.442156,0,2,1,1,1,1,2,8,7,4,1,2,1,0,1,2,2,3,4
4750,42.3823256,-71.07962814,0,Charlestown,11,0.00065,WATERTOWN_02472,37,0.286125,0,0,1,3,0,1,2,1,7,1,1,9,1,3,1,3,2,1,0
4751,42.3823256,-71.07962814,3,Charlestown,11,0.018751,EastCambridge,17,0.157055,0,0,1,1,0,1,2,1,7,1,1,2,1,12,1,10,2,1,4
4752,42.38234025,-71.11624571,0,Agassiz,1,0.004207,Allston,2,0.123017,0,0,1,3,0,1,2,1,7,1,1,0,1,12,5,10,15,1,0
4753,42.38243358,-71.1219548,3,NeighborhoodNine,25,0.008504,WestCambridge,39,0.320283,1,0,1,1,0,1,2,1,7,2,1,2,1,0,1,3,2,6,4
4754,42.38246984,-71.07835862,1,Charlestown,11,0.028556,EVERETT_02149,15,0.642873,0,0,1,1,0,0,2,1,7,4,6,2,1,6,7,2,2,1,4
4755,42.38246984,-71.07835862,2,Charlestown,11,0.000913,EVERETT_02149,15,0.994868,0,0,1,3,0,1,1,1,7,0,1,2,4,12,6,14,2,1,17
4756,42.38247018,-71.11505257,0,Agassiz,1,0.165549,NeighborhoodNine,25,0.63419,0,0,1,1,0,2,2,3,7,2,1,2,1,14,1,3,15,1,4
4757,42.38249988,-71.13392012,1,WestCambridge,39,0.060756,Allston,2,0.325064,0,0,1,3,0,1,2,1,7,1,1,2,1,0,6,1,15,8,1
4758,42.38249988,-71.13392012,3,WestCambridge,39,0.004081,Cambridgeport,10,0.365635,1,0,1,3,0,5,2,1,7,1,1,2,1,12,6,10,2,1,4
4759,42.38250138,-71.08450574,3,SOMERVILLE_02145,32,0.050145,SouthBoston,33,0.535346,1,0,1,1,0,1,2,1,7,2,1,2,1,0,4,2,2,1,0
4760,42.38253505,-71.10552404,1,SOMERVILLE_02143,30,0.032265,EVERETT_02149,15,0.365168,1,0,1,3,0,1,6,1,7,4,1,2,1,6,1,3,2,1,0
4761,42.38253505,-71.10552404,3,SOMERVILLE_02143,30,0.031687,Roxbury,29,0.367182,0,0,1,3,0,1,2,1,7,1,1,2,1,12,3,10,2,8,4
4762,42.38260021,-71.06876312,2,Charlestown,11,0.029757,SOMERVILLE_02143,30,0.298516,1,0,1,3,0,1,2,1,7,1,1,2,1,12,6,10,17,1,4
4763,42.38261308,-71.12265101,3,NeighborhoodNine,25,0.033439,Allston,2,0.145891,1,0,1,3,0,1,2,1,7,1,1,0,1,0,1,10,2,1,4
4764,42.38261487,-71.13049389,0,WestCambridge,39,0.038099,Allston,2,0.19914,0,0,1,1,0,1,2,1,7,1,1,2,1,12,1,10,2,1,4
4765,42.38264085,-71.13124668,1,WestCambridge,39,0.000586,Allston,2,0.461057,0,0,1,3,0,0,2,1,7,2,1,7,1,0,8,2,2,1,0
4766,42.38264085,-71.13124668,3,WestCambridge,39,0.096467,WATERTOWN_02472,37,0.266286,1,1,1,1,0,1,4,1,7,4,1,2,1,6,6,3,2,2,4
4767,42.38264382,-71.1403936,1,WestCambridge,39,0.49328,WestCambridge,39,0.49328,1,0,1,3,0,4,2,3,7,4,1,2,12,0,2,1,8,1,4
4768,42.3827002,-71.07668119,1,Charlestown,11,0.015679,SouthBostonWaterfront,34,0.440549,0,2,1,3,4,1,2,3,7,1,1,2,1,0,1,3,2,11,0
4769,42.38271275,-71.12253886,2,NeighborhoodNine,25,0.077132,Agassiz,1,0.570832,0,0,1,1,0,1,6,1,7,2,6,2,1,0,1,3,2,1,4
4770,42.38271317,-71.13300289,2,WestCambridge,39,0.025221,Dorchester,13,0.220448,0,0,0,3,0,1,2,1,7,2,1,2,1,8,1,3,2,1,4
4771,42.38271601,-71.07825458,2,Charlestown,11,0.009336,Brighton,9,0.302113,0,0,1,3,0,1,2,1,7,4,1,2,1,6,1,3,15,15,0
4772,42.38271601,-71.07825458,3,Charlestown,11,0.020978,EVERETT_02149,15,0.832696,1,0,1,1,0,4,2,1,7,1,1,2,1,12,1,10,1,1,4
4773,42.38273847,-71.06778252,0,Charlestown,11,0.020451,NorthCambridge,26,0.23541,0,0,1,3,0,1,2,1,7,2,1,2,1,6,1,3,4,1,0
4774,42.38273847,-71.06778252,2,Charlestown,11,0.001414,NeighborhoodNine,25,0.237212,0,0,1,3,0,1,2,1,7,2,1,2,1,6,1,2,2,1,4
4775,42.38274308,-71.11843152,2,Agassiz,1,0.035213,SOMERVILLE_02143,30,0.43241,1,1,1,1,0,1,2,1,7,4,1,2,1,0,1,2,2,1,0
4776,42.38275209,-71.06046516,1,Charlestown,11,0.000109,NorthEnd,27,0.426061,1,0,1,1,0,0,2,1,7,1,1,2,1,0,6,12,1,1,4
4777,42.38275433,-71.07732197,2,Charlestown,11,0.000556,EVERETT_02149,15,0.998138,1,0,1,3,0,1,2,1,7,4,1,2,9,12,6,10,11,11,4
4778,42.38277026,-71.12216828,0,NeighborhoodNine,25,0.096479,NorthCambridge,26,0.25287,0,0,1,1,0,1,2,8,7,0,1,10,2,12,1,10,0,1,4
4779,42.38277026,-71.12216828,1,NeighborhoodNine,25,0.010445,EVERETT_02149,15,0.262187,0,0,3,3,0,3,2,1,7,1,1,2,4,12,1,2,4,8,4
4780,42.3828513,-71.08157569,1,SOMERVILLE_02145,32,0.068454,Dorchester,13,0.1845,1,2,1,1,0,1,2,1,7,2,1,2,10,6,6,12,0,2,0
4781,42.38299977,-71.11646271,0,Agassiz,1,0.008399,Dorchester,13,0.16814,0,0,1,3,0,0,2,1,7,4,1,2,12,0,1,10,2,1,6
4782,42.38299977,-71.11646271,2,Agassiz,1,0.006204,WestCambridge,39,0.131619,0,0,1,1,0,1,2,1,7,1,1,2,1,12,1,10,2,1,4
4783,42.38301528,-71.11614025,2,Agassiz,1,0.01853,WestCambridge,39,0.434374,1,0,1,1,0,3,2,1,7,2,1,7,1,6,4,10,5,1,6
4784,42.38301631,-71.1243092,0,NeighborhoodNine,25,0.005232,SOMERVILLE_02144,31,0.550426,1,0,1,1,0,2,2,1,7,1,1,2,7,6,1,2,17,1,4
4785,42.38301631,-71.1243092,3,NeighborhoodNine,25,0.140418,SOMERVILLE_02144,31,0.152136,0,2,1,3,0,1,2,1,7,1,1,1,1,0,5,3,2,1,0
4786,42.38306022,-71.12224465,0,NeighborhoodNine,25,0.021726,NorthCambridge,26,0.29854,0,1,1,1,0,1,2,1,7,1,0,2,1,12,6,2,2,1,4
4787,42.38308056,-71.11535934,2,Agassiz,1,0.004942,SOMERVILLE_02144,31,0.543618,0,0,1,1,0,1,2,1,7,1,1,2,1,6,1,3,2,1,4
4788,42.38318244,-71.11938171,3,Agassiz,1,0.01477,Dorchester,13,0.490812,0,0,1,2,0,1,2,1,6,4,1,2,3,6,6,10,11,1,0
4789,42.38319667,-71.13837448,1,WestCambridge,39,0.0552,MissionHill,24,0.216089,0,0,1,1,0,1,2,1,7,1,1,2,1,12,1,10,2,1,4
4790,42.38320078,-71.13805625,2,WestCambridge,39,0.05333,Dorchester,13,0.305963,0,0,1,3,0,4,2,1,7,4,1,2,8,6,1,10,15,1,4
4791,42.38332749,-71.11461825,3,Agassiz,1,0.032457,BROOKLINE_02445,4,0.189198,0,0,1,1,0,4,2,1,7,2,1,0,2,0,6,10,2,1,4
4792,42.38333198,-71.1241694,2,NeighborhoodNine,25,0.021455,SOMERVILLE_02144,31,0.432059,1,0,1,1,0,1,4,1,7,1,1,2,1,6,6,2,2,1,4
4793,42.38335394,-71.07883461,0,SOMERVILLE_02145,32,0.043546,EastCambridge,17,0.184617,0,0,1,3,0,1,2,1,3,1,6,2,1,14,15,3,2,2,4
4794,42.38338957,-71.12396756,3,NeighborhoodNine,25,0.000941,SOMERVILLE_02144,31,0.654141,0,0,1,3,0,1,6,1,7,1,6,2,1,12,6,1,2,12,0
4795,42.38341772,-71.14102845,1,WestCambridge,39,0.269117,WestCambridge,39,0.269117,0,0,1,1,0,1,2,1,7,1,1,2,1,12,1,10,2,1,4
4796,42.38341772,-71.14102845,3,WestCambridge,39,0.001349,EVERETT_02149,15,0.597382,1,0,1,1,0,1,2,4,7,2,1,2,4,6,1,3,2,1,5
4797,42.38342281,-71.11491094,1,Agassiz,1,0.120529,WestCambridge,39,0.181485,0,2,1,3,0,3,2,1,7,10,1,2,2,0,6,3,2,1,4
4798,42.38342281,-71.11491094,3,Agassiz,1,0.028396,SOMERVILLE_02143,30,0.263147,0,2,1,1,0,1,2,1,7,1,6,6,1,3,8,10,2,1,5
4799,42.38343357,-71.12081946,2,NeighborhoodNine,25,0.12225,WestCambridge,39,0.288409,0,0,0,1,0,5,2,1,7,4,1,2,1,0,5,3,2,1,3
4800,42.38346044,-71.13300455,3,WestCambridge,39,0.01063,NorthCambridge,26,0.295498,0,1,1,3,0,1,2,1,7,2,1,0,7,12,1,6,2,1,4
4801,42.38346233,-71.07904938,1,SOMERVILLE_02145,32,0.024102,SOMERVILLE_02143,30,0.316791,0,0,1,3,0,1,2,1,7,2,1,2,1,0,1,10,0,1,4
4802,42.38348969,-71.11810935,2,Agassiz,1,0.006502,SOMERVILLE_02143,30,0.30107,0,0,1,1,1,1,2,1,7,4,6,2,1,0,1,4,2,1,2
4803,42.38353079,-71.08771853,1,SOMERVILLE_02145,32,0.004162,Allston,2,0.214569,1,0,1,1,0,0,2,1,7,2,1,2,1,0,3,3,1,1,4
4804,42.38353763,-71.12334924,3,NeighborhoodNine,25,0.006998,NorthCambridge,26,0.305471,0,0,1,1,0,1,2,1,7,1,1,2,1,12,1,10,2,1,4
4805,42.3835431,-71.07508348,1,Charlestown,11,0.002151,NorthEnd,27,0.308762,1,0,1,1,0,0,2,1,7,2,11,0,7,12,1,10,14,2,4
4806,42.3835431,-71.07508348,3,Charlestown,11,0.035179,BackBay,6,0.428375,0,0,1,3,0,1,6,1,7,4,1,2,3,3,1,6,2,12,4
4807,42.38368955,-71.13471784,0,WestCambridge,39,0.00893,Cambridgeport,10,0.433792,1,0,1,3,0,1,2,1,7,1,1,2,1,0,1,6,2,1,6
4808,42.38368955,-71.13471784,1,WestCambridge,39,0.042695,EVERETT_02149,15,0.121292,0,0,1,0,0,1,2,1,7,1,0,2,1,0,1,3,2,1,4
4809,42.38370435,-71.12895346,0,NeighborhoodNine,25,0.00176,Agassiz,1,0.787483,0,0,1,1,0,1,2,1,7,1,1,2,1,0,6,5,14,1,0
4810,42.38377903,-71.11775591,1,Agassiz,1,0.017565,BROOKLINE_02445,4,0.371445,0,0,1,1,0,1,2,1,7,2,1,2,1,6,1,3,2,1,0
4811,42.38381901,-71.07656612,3,Charlestown,11,0.271528,Charlestown,11,0.271528,0,0,1,3,0,1,1,1,7,4,1,2,9,0,6,10,2,4,0
4812,42.3838262,-71.08702388,2,SOMERVILLE_02145,32,0.622959,SOMERVILLE_02145,32,0.622959,0,0,1,3,5,1,7,8,7,4,1,1,1,0,1,3,4,11,0
4813,42.38382747,-71.10121823,3,SOMERVILLE_02143,30,0.005592,Dorchester,13,0.316254,0,0,1,1,0,1,2,1,7,1,1,2,1,12,1,10,2,1,4
4814,42.38386147,-71.11834996,2,Agassiz,1,0.027528,SOMERVILLE_02143,30,0.180291,0,0,1,3,0,1,1,1,7,1,4,7,4,12,6,12,2,1,0
4815,42.38389274,-71.12883495,1,NeighborhoodNine,25,0.288124,NeighborhoodNine,25,0.288124,1,0,1,1,0,2,2,4,7,4,6,2,4,12,1,10,2,1,4
4816,42.38390269,-71.12798337,1,NeighborhoodNine,25,0.220692,BROOKLINE_02446,5,0.336441,0,0,1,3,0,1,2,1,7,4,1,2,1,12,6,10,2,1,0
4817,42.38390269,-71.12798337,2,NeighborhoodNine,25,0.554508,NeighborhoodNine,25,0.554508,0,0,1,3,0,3,4,4,8,4,4,2,1,0,1,2,2,1,4
4818,42.38392235,-71.11956584,1,Agassiz,1,0.695037,Agassiz,1,0.695037,0,0,1,1,0,1,2,1,7,4,1,2,1,12,1,12,2,1,0
4819,42.38396511,-71.11767026,2,Agassiz,1,0.002877,JamaicaPlain,19,0.287366,0,0,1,1,0,1,2,1,7,1,1,2,1,12,1,10,2,1,4
4820,42.38397494,-71.12275042,1,NeighborhoodNine,25,0.258922,Agassiz,1,0.377086,0,1,1,3,0,0,2,1,7,4,1,2,4,12,6,2,2,11,14
4821,42.38397494,-71.12275042,2,NeighborhoodNine,25,0.207694,NorthCambridge,26,0.364932,0,0,1,3,0,1,2,1,7,4,1,9,1,0,5,14,13,1,5
4822,42.384046,-71.11948208,2,Agassiz,1,0.716208,Agassiz,1,0.716208,0,0,1,1,0,1,2,1,7,1,1,2,1,12,6,4,2,11,19
4823,42.38408058,-71.13682408,0,WestCambridge,39,0.445417,WestCambridge,39,0.445417,0,0,1,1,0,1,2,1,7,2,1,1,5,6,1,10,8,1,0
4824,42.38411724,-71.07873532,3,SOMERVILLE_02145,32,0.049091,JamaicaPlain,19,0.241673,0,0,1,1,0,4,2,1,7,4,4,9,1,0,5,10,2,12,0
4825,42.3841293,-71.07522228,0,Charlestown,11,0.005031,SOMERVILLE_02145,32,0.167911,0,2,1,1,0,1,1,1,7,1,1,2,1,12,6,2,5,6,0
4826,42.38419737,-71.12172792,1,NeighborhoodNine,25,0.058854,SOMERVILLE_02143,30,0.319925,1,0,1,1,0,1,2,1,7,2,1,2,1,0,1,5,2,12,4
4827,42.38422884,-71.12851491,0,NeighborhoodNine,25,0.149053,EastCambridge,17,0.188013,0,0,1,1,0,0,2,3,7,1,1,0,7,6,1,6,2,1,5
4828,42.38422884,-71.12851491,2,NeighborhoodNine,25,0.252036,ThePort,36,0.572129,1,2,1,1,0,1,2,1,7,2,1,2,1,0,1,3,8,1,4
4829,42.38423475,-71.08435771,2,SOMERVILLE_02145,32,0.108802,JamaicaPlain,19,0.417155,0,0,1,3,0,1,2,1,7,1,1,2,3,0,3,3,2,3,0
4830,42.38426508,-71.12288074,3,NeighborhoodNine,25,0.147079,Brighton,9,0.183619,1,0,1,1,0,1,2,1,7,4,1,9,1,12,1,10,2,8,4
4831,42.38428186,-71.12348593,3,NeighborhoodNine,25,0.185673,NorthCambridge,26,0.410866,0,0,1,3,0,1,6,1,7,2,1,2,1,12,6,7,2,1,4
4832,42.38429585,-71.11165412,0,SOMERVILLE_02143,30,0.011254,Roxbury,29,0.354506,0,0,1,1,0,1,2,1,7,1,1,2,1,12,1,10,2,1,4
4833,42.38429585,-71.11165412,2,SOMERVILLE_02143,30,0.014218,SouthBoston,33,0.525481,1,0,1,3,0,1,2,1,7,4,1,2,1,0,6,1,2,1,0
4834,42.38429585,-71.11165412,3,SOMERVILLE_02143,30,0.032063,MissionHill,24,0.273113,0,2,1,1,0,1,2,3,7,2,1,2,1,12,1,2,2,1,4
4835,42.3843787,-71.13020112,0,NeighborhoodNine,25,0.01572,Roxbury,29,0.205104,0,0,1,1,0,1,2,1,7,1,1,2,1,12,1,10,2,1,4
4836,42.38446103,-71.11863663,2,Agassiz,1,0.046278,WellingtonHarrington,38,0.32599,0,0,1,3,0,1,2,1,7,2,1,0,1,0,7,2,2,3,4
4837,42.38446519,-71.08897233,2,SOMERVILLE_02145,32,0.192041,Roxbury,29,0.193099,0,0,3,3,0,0,0,1,7,2,1,2,1,0,4,3,2,1,4
4838,42.38448318,-71.14232797,0,WestCambridge,39,0.010119,EVERETT_02149,15,0.764893,0,0,1,1,1,1,2,1,7,1,1,2,1,6,1,3,5,1,4
4839,42.38454102,-71.13599784,2,WestCambridge,39,0.111264,NorthCambridge,26,0.276374,1,0,1,1,0,1,4,1,7,2,1,2,5,12,6,10,2,1,0
4840,42.38455414,-71.08588424,0,SOMERVILLE_02145,32,0.483114,SOMERVILLE_02145,32,0.483114,0,0,3,1,1,1,2,1,7,2,1,2,1,12,1,10,0,6,4
4841,42.38455868,-71.12297159,3,NeighborhoodNine,25,0.57162,NeighborhoodNine,25,0.57162,0,0,1,3,0,1,2,1,7,1,1,2,1,0,6,10,2,2,4
4842,42.38456264,-71.08178235,2,SOMERVILLE_02145,32,0.404466,SOMERVILLE_02145,32,0.404466,0,0,1,1,0,1,2,1,7,1,1,2,1,12,1,10,2,1,4
4843,42.38461037,-71.09141107,2,SOMERVILLE_02145,32,0.157442,MissionHill,24,0.279886,1,0,1,3,0,5,2,1,7,0,1,2,1,12,6,10,2,1,0
4844,42.3846145,-71.1220337,3,NeighborhoodNine,25,0.017217,MidCambridge,23,0.310681,0,0,1,3,0,1,2,1,7,2,1,2,1,6,1,3,2,1,4
4845,42.3846638,-71.0970627,2,SOMERVILLE_02143,30,0.162673,NorthCambridge,26,0.180391,0,2,1,1,0,1,2,1,7,4,1,9,8,6,1,3,2,1,3
4846,42.38469368,-71.08185269,0,SOMERVILLE_02145,32,0.295294,SOMERVILLE_02145,32,0.295294,0,0,1,3,0,1,2,1,7,1,1,2,1,12,1,2,1,1,11
4847,42.38469368,-71.08185269,2,SOMERVILLE_02145,32,0.006428,NorthCambridge,26,0.408486,0,0,1,3,0,1,2,1,7,1,1,2,1,12,0,2,2,1,4
4848,42.38477112,-71.12022639,3,NeighborhoodNine,25,0.007985,NorthCambridge,26,0.726906,1,2,1,1,4,1,2,1,7,2,1,2,8,4,6,10,0,1,4
4849,42.38477251,-71.11633735,1,Agassiz,1,0.011524,ThePort,36,0.214123,1,0,1,1,0,1,2,1,7,1,1,2,1,6,1,10,2,8,4
4850,42.38480101,-71.11571434,2,SOMERVILLE_02143,30,0.482671,SOMERVILLE_02143,30,0.482671,0,2,1,1,5,1,2,1,0,1,1,2,1,0,1,3,2,10,4
4851,42.38482463,-71.13650459,0,WestCambridge,39,0.00804,EVERETT_02149,15,0.368741,0,0,1,3,0,1,2,1,7,2,1,2,1,12,6,10,2,8,17
4852,42.38482463,-71.13650459,2,WestCambridge,39,0.088951,NorthCambridge,26,0.669365,1,1,1,3,0,1,2,1,7,2,1,2,1,12,1,10,0,11,17
4853,42.38484111,-71.07769002,2,SOMERVILLE_02145,32,0.015536,Dorchester,13,0.237013,0,0,1,1,0,1,2,1,7,1,1,2,1,12,1,10,2,1,4
4854,42.38487452,-71.12990652,3,NeighborhoodNine,25,0.048686,SOMERVILLE_02144,31,0.261638,0,0,1,1,0,1,0,1,7,2,1,0,12,8,1,10,2,1,0
4855,42.38498711,-71.1355573,0,WestCambridge,39,0.376409,WestCambridge,39,0.376409,0,0,1,1,0,0,2,1,7,2,1,2,1,0,6,2,2,1,0
4856,42.38507715,-71.11689063,0,Agassiz,1,0.357193,Riverside,28,0.460726,1,0,1,1,0,1,2,1,7,2,1,2,1,12,6,3,2,1,4
4857,42.38509871,-71.10805621,0,SOMERVILLE_02143,30,0.051435,NorthCambridge,26,0.74596,0,0,1,1,0,1,2,1,7,4,1,7,1,0,1,3,2,11,4
4858,42.3851054,-71.07887555,2,SOMERVILLE_02145,32,0.711611,SOMERVILLE_02145,32,0.711611,0,1,1,3,0,1,2,1,7,2,1,7,9,6,6,10,2,1,6
4859,42.38514041,-71.12666984,2,NeighborhoodNine,25,0.123288,NorthCambridge,26,0.549995,0,0,1,1,1,1,7,1,7,2,1,2,1,6,6,2,2,1,4
4860,42.38514041,-71.12666984,3,NeighborhoodNine,25,0.298141,NeighborhoodNine,25,0.298141,0,0,1,1,0,4,4,1,7,1,1,7,10,6,6,3,2,1,4
4861,42.38516201,-71.07719202,2,Charlestown,11,0.022094,Area2MIT,3,0.347248,0,0,1,1,0,1,2,1,7,4,1,2,9,6,6,2,2,2,4
4862,42.3851893,-71.11989158,1,Agassiz,1,0.006815,Brighton,9,0.370623,0,0,1,1,0,1,7,1,7,10,1,2,1,12,1,3,0,8,4
4863,42.38519194,-71.07231364,0,Charlestown,11,0.002165,EVERETT_02149,15,0.904801,0,0,1,1,0,1,2,1,7,2,6,0,9,6,6,14,2,1,4
4864,42.38519194,-71.07231364,2,Charlestown,11,0.052056,EVERETT_02149,15,0.46699,0,0,1,3,0,1,2,1,0,2,1,2,1,0,1,3,1,1,3
4865,42.38520725,-71.0836423,1,SOMERVILLE_02145,32,0.271429,SOMERVILLE_02145,32,0.271429,1,0,1,1,0,1,2,1,7,1,1,2,8,0,15,8,2,11,0
4866,42.385245,-71.07360992,2,Charlestown,11,0.138924,EastBoston,16,0.474009,0,0,1,3,0,1,6,8,7,2,1,9,1,12,1,10,1,1,4
4867,42.3852458,-71.10456353,1,SOMERVILLE_02143,30,0.015634,JamaicaPlain,19,0.253277,0,1,1,3,0,1,2,1,7,2,1,2,1,14,1,10,5,1,4
4868,42.38529341,-71.14159774,0,WestCambridge,39,0.007139,WellingtonHarrington,38,0.553353,0,0,1,1,0,1,2,1,7,1,1,2,1,12,1,10,2,1,4
4869,42.38529341,-71.14159774,1,WestCambridge,39,0.053381,SOMERVILLE_02145,32,0.340716,0,0,1,1,0,1,1,1,7,2,1,2,7,12,1,0,1,1,6
4870,42.3853123,-71.08236607,0,SOMERVILLE_02145,32,0.106096,JamaicaPlain,19,0.285512,0,1,1,1,0,1,2,1,7,1,1,2,4,6,5,10,2,1,3
4871,42.38531632,-71.11041919,0,SOMERVILLE_02143,30,0.084008,WellingtonHarrington,38,0.12997,0,0,1,3,0,1,2,1,6,4,1,2,1,12,6,10,17,1,6
4872,42.38532519,-71.11927903,3,Agassiz,1,0.014345,SOMERVILLE_02143,30,0.235189,1,0,1,1,0,1,2,1,7,1,1,2,4,12,6,3,2,1,4
4873,42.38539301,-71.08393172,2,SOMERVILLE_02145,32,0.004045,Cambridgeport,10,0.26811,1,1,1,3,0,1,6,1,7,1,6,0,1,12,1,2,2,6,4
4874,42.38544318,-71.09991712,0,SOMERVILLE_02143,30,0.117942,SOMERVILLE_02144,31,0.39829,0,0,1,3,0,1,4,1,7,4,1,2,1,12,1,3,2,8,4
4875,42.38544318,-71.09991712,2,SOMERVILLE_02143,30,0.154621,ThePort,36,0.302328,1,0,1,1,0,1,2,1,7,1,6,2,1,6,6,3,2,1,4
4876,42.38550594,-71.09685894,3,SOMERVILLE_02143,30,0.035808,SOMERVILLE_02144,31,0.32447,0,0,1,3,0,4,2,1,7,4,11,2,1,13,1,3,8,1,4
4877,42.38551958,-71.07685387,0,Charlestown,11,0.001991,WellingtonHarrington,38,0.258018,0,0,1,1,0,1,2,1,7,1,1,2,1,12,1,10,2,1,4
4878,42.38554196,-71.13306538,2,NeighborhoodNine,25,0.005781,NorthCambridge,26,0.372382,0,0,0,1,1,1,2,1,7,2,1,2,1,6,1,14,2,1,4
4879,42.38555501,-71.11754751,1,Agassiz,1,0.000932,ThePort,36,0.780089,1,0,1,3,0,1,2,3,7,4,1,2,1,0,6,3,2,4,0
4880,42.38555725,-71.12323987,3,NeighborhoodNine,25,0.639231,NeighborhoodNine,25,0.639231,0,0,2,1,0,1,2,1,7,1,1,5,1,12,8,10,4,8,4
4881,42.38558738,-71.0776911,2,SOMERVILLE_02145,32,0.063743,SOMERVILLE_02143,30,0.113307,0,0,1,1,0,1,2,1,7,1,1,2,1,12,1,10,2,1,4
4882,42.38561424,-71.09484665,0,SOMERVILLE_02143,30,0.000209,Riverside,28,0.532739,1,0,1,3,0,3,2,1,7,4,1,2,1,2,6,2,2,1,0
