id,lat,lng,tree,sky,entropy,H,S,V,color,neighborhood,city
2439,37.784394,-122.412629,37600,18276.25,3.964157837,0.755009107,0.036295121,0.154473039,#262527,Downtown,sanfrancisco
2440,37.784394,-122.414527,16366.5,17562.75,5.837329406,0.10978836,0.033192835,0.875663206,#dfdcd7,Downtown,sanfrancisco
2441,37.784394,-122.416424,32191.5,18131,5.756709208,0.12508809,0.038882039,0.900110988,#e5e3dc,Downtown,sanfrancisco
2442,37.784394,-122.420219,1367,14125.75,5.138235007,0.104192355,0.219165496,0.396485589,#655c4e,Downtown,sanfrancisco
2443,37.784394,-122.422117,6105,7234.5,5.576616549,0.160606061,0.269607843,0.001864802,#000000,Downtown,sanfrancisco
2444,37.784394,-122.424014,15057.75,44708.5,4.90126585,0.10284102,0.102164967,0.692136223,#b0a99e,Downtown,sanfrancisco
2445,37.784394,-122.425912,73472.75,21922.75,,,,,,Downtown,sanfrancisco
2446,37.784394,-122.427809,58807.25,10749.75,5.836299951,0.186060606,0.068836045,0.348148148,#585852,Downtown,sanfrancisco
2447,37.784394,-122.429707,65130.25,22715.75,,,,,,Western Addition,sanfrancisco
2448,37.784394,-122.431605,44795,36480.75,6.114812958,0.164539007,0.132096684,0.317112299,#505046,Western Addition,sanfrancisco
2449,37.784394,-122.433502,2739.5,41334.25,5.08370798,0.113404014,0.2376496,0.449282393,#726957,Pacific Heights,sanfrancisco
2450,37.784394,-122.435401,43564.5,34770.75,6.536359878,0.244648318,0.037755455,0.595872033,#959792,Pacific Heights,sanfrancisco
2451,37.784394,-122.437297,34609.75,33296.75,6.273864047,0.103380079,0.11531285,0.750606909,#bfb7a9,Pacific Heights,sanfrancisco
2452,37.784394,-122.439195,16135,33318.25,5.893033449,0.123486683,0.16362916,0.16496732,#2a2823,Pacific Heights,sanfrancisco
2453,37.784394,-122.441092,3175.5,25297,5.645892787,0.171909659,0.122317597,0.430862426,#6d6d60,Pacific Heights,sanfrancisco
2454,37.784394,-122.442991,46291.75,28171,5.989315017,0.106971154,0.124476361,0.409558824,#68635b,Pacific Heights,sanfrancisco
2455,37.784394,-122.444887,29626.75,36380.25,5.139588259,0.96441479,0.226804124,0.538477209,#896a70,Inner Richmond,sanfrancisco
2456,37.784394,-122.448682,3559.75,38126.5,5.414649854,0.105478332,0.113979497,0.576416868,#928c82,Inner Richmond,sanfrancisco
2457,37.784394,-122.450581,26313.75,61061.75,,,,,,Inner Richmond,sanfrancisco
2458,37.784394,-122.452477,3382,26468.25,4.740396229,0.128787879,0.065737052,0.562464986,#8f8d85,Inner Richmond,sanfrancisco
2459,37.784394,-122.454375,11521.25,38744,5.727848223,0.100277447,0.149484536,0.408569354,#686158,Inner Richmond,sanfrancisco
2460,37.784394,-122.456272,19958,50416.75,5.81937557,0.297468354,0.026167605,0.303569633,#4b4d4b,Inner Richmond,sanfrancisco
2461,37.784394,-122.458171,20325.75,39110,5.752330913,0.170212766,0.035351636,0.434477124,#6e6e6a,Inner Richmond,sanfrancisco
2462,37.784394,-122.460067,2988.75,37633.75,5.760584147,0.127929688,0.061054138,0.43848366,#6f6e68,Inner Richmond,sanfrancisco
2463,37.784394,-122.461965,11936,27934.75,5.777566346,0.194083694,0.013670257,0.860606061,#dadbd8,Inner Richmond,sanfrancisco
2464,37.784394,-122.463862,5170.25,25431.25,5.796106437,0.143313172,0.088539807,0.452961391,#737269,Inner Richmond,sanfrancisco
2465,37.784394,-122.465761,18750,20418,5.843029583,0.100268662,0.204304869,0.666823529,#aa9c87,Inner Richmond,sanfrancisco
2466,37.784394,-122.467657,25873.5,37333.75,5.875963595,0.601123596,0.072416599,0.146048723,#222325,Inner Richmond,sanfrancisco
2467,37.784394,-122.469555,22151.25,23246.25,5.585248276,0.091511387,0.22006561,0.421914648,#6b6053,Inner Richmond,sanfrancisco
2468,37.784394,-122.471453,6995.25,16790.5,5.554326339,0.172178988,0.051113763,0.419524406,#6a6a65,Inner Richmond,sanfrancisco
2469,37.784394,-122.473351,19048.75,32627.75,5.478464443,0.167936508,0.075845131,0.512171661,#828278,Inner Richmond,sanfrancisco
2470,37.784394,-122.475248,14367,38112,5.516419855,0.12485172,0.130424693,0.337960784,#56534a,Inner Richmond,sanfrancisco
2471,37.784394,-122.477145,7412,24880.5,5.583621813,0.107087227,0.233560709,0.261319073,#423d33,Inner Richmond,sanfrancisco
2472,37.784394,-122.479043,3961.5,23033,5.369743495,0.347721823,0.009127922,0.694391245,#afb1af,Inner Richmond,sanfrancisco
2473,37.784394,-122.480941,1773.75,26286.75,5.399559903,0.145369607,0.125245225,0.379803922,#605f54,Inner Richmond,sanfrancisco
2474,37.784394,-122.482838,7590,27355.75,5.60828758,0.467978395,0.08490566,0.302317291,#464d4b,Inner Richmond,sanfrancisco
2475,37.784394,-122.484735,9766.75,32151.5,5.297193497,0.135864374,0.145705041,0.458201817,#747163,Outer Richmond,sanfrancisco
2476,37.784394,-122.486633,12029.25,24138.25,5.444242528,0.192523057,0.087877735,0.501786492,#7e7f74,Outer Richmond,sanfrancisco
2477,37.784394,-122.488531,32657.25,53421.75,6.073279259,0.216312057,0.041728322,0.4732493,#777873,Outer Richmond,sanfrancisco
2478,37.784394,-122.490428,41669.25,48140.75,,,,,,Outer Richmond,sanfrancisco
2479,37.784394,-122.492325,64339.25,32309.25,,,,,,Outer Richmond,sanfrancisco
2480,37.784394,-122.501813,80277,17869.75,,,,,,Outer Richmond,sanfrancisco
2481,37.784394,-122.503711,77992.75,23052.5,,,,,,Outer Richmond,sanfrancisco
2482,37.785894,-122.384166,12851.75,85990.25,5.637303548,0.213963964,0.058948486,0.476407337,#777972,South Of Market,sanfrancisco
2483,37.785894,-122.387961,51694.5,32590,,,,,,South Of Market,sanfrancisco
2484,37.785894,-122.389859,36885,10006,5.011550103,0.081192589,0.279503916,0.417211329,#6a5b4c,Financial District,sanfrancisco
2485,37.785894,-122.391757,24236.25,7758.5,5.442756073,0.089342601,0.300365344,0.192659628,#312a22,Financial District,sanfrancisco
2486,37.785894,-122.393654,2501,32161,5.645232167,0.538841808,0.082301656,0.562254902,#838c8f,Financial District,sanfrancisco
2487,37.785894,-122.395552,3708,37587.25,5.40041952,0.127127952,0.130220252,0.456993464,#747065,Financial District,sanfrancisco
2488,37.785894,-122.397449,22792.5,17150.25,5.738478254,0.089158695,0.224590977,0.43144385,#6e6255,Financial District,sanfrancisco
2489,37.785894,-122.399347,5162.75,20508.25,5.836354325,0.105177994,0.139415268,0.426066897,#6c675d,Financial District,sanfrancisco
2490,37.785894,-122.401244,20089.25,11985.5,5.345743647,0.072316694,0.302673087,0.295245098,#4b3e34,Downtown,sanfrancisco
2491,37.785894,-122.403142,27829,19274.5,5.807478018,0.017993702,0.21447178,0.250907771,#3f3332,Downtown,sanfrancisco
2492,37.785894,-122.405039,17918.25,8129.5,6.035692393,0.005118362,0.098135242,0.520490196,#847877,Downtown,sanfrancisco
2493,37.785894,-122.408834,4932.75,5581.75,5.286852104,0.188282139,0.06049969,0.243489191,#3d3e3a,Chinatown,sanfrancisco
2494,37.785894,-122.412629,10979.25,11327,5.672301476,0.108139992,0.247493917,0.322352941,#524b3d,Downtown,sanfrancisco
2495,37.785894,-122.414527,31878,9019,6.126230509,0.109691809,0.233544843,0.600113669,#998c75,Downtown,sanfrancisco
2496,37.785894,-122.416424,6714.5,8813.25,5.805360412,0.091531484,0.276595745,0.497139773,#7e6e5b,Downtown,sanfrancisco
2497,37.785894,-122.420219,70.75,18850.25,5.65457567,0.093777261,0.257776778,0.479978413,#7a6c5a,Downtown,sanfrancisco
2498,37.785894,-122.422117,15500,37210,5.648776689,0.089207699,0.302280758,0.610392157,#9b856c,Downtown,sanfrancisco
2499,37.785894,-122.424014,20156.5,17697.75,5.263642452,0.123920553,0.091904762,0.484429066,#7b7870,Downtown,sanfrancisco
2500,37.785894,-122.425912,30669,19488.5,5.678181242,0.131623314,0.159336864,0.41539933,#696659,Downtown,sanfrancisco
2501,37.785894,-122.427809,39511.5,37264.75,6.061322584,0.128291949,0.151868358,0.38130719,#615d52,Downtown,sanfrancisco
2502,37.785894,-122.431605,43280.75,26975,6.144627708,0.065114273,0.364450731,0.332705882,#544135,Pacific Heights,sanfrancisco
2503,37.785894,-122.435401,26206.75,15449.25,6.062562061,0.106079404,0.115854535,0.514761376,#837d74,Pacific Heights,sanfrancisco
2504,37.785894,-122.437297,48113,17601,5.739537901,0.158764368,0.064876957,0.560941176,#8f8e85,Pacific Heights,sanfrancisco
2505,37.785894,-122.439195,3649.75,32208.5,5.822785201,0.378245067,0.064914055,0.38023837,#5a605c,Pacific Heights,sanfrancisco
2506,37.785894,-122.441092,7804.25,43819.25,6.137352204,0.122586873,0.134405812,0.377843137,#605c53,Pacific Heights,sanfrancisco
2507,37.785894,-122.442991,20145,31785.25,6.17545972,0.132286996,0.02996909,0.478367085,#797976,Pacific Heights,sanfrancisco
2508,37.785894,-122.444887,13711,38236.75,6.019195963,0.351351351,0.026283076,0.513543092,#7f827f,Inner Richmond,sanfrancisco
2509,37.785894,-122.446785,45120.75,28476.25,6.045299802,0.117831541,0.274134119,0.171663504,#2b281f,Inner Richmond,sanfrancisco
2510,37.785894,-122.450581,55604.75,29127.75,5.724555035,0.135745207,0.09630159,0.399073084,#65635b,Inner Richmond,sanfrancisco
2511,37.785894,-122.452477,15299.5,47517.25,5.675725384,0.121980676,0.152116402,0.433859397,#6e6a5d,Inner Richmond,sanfrancisco
2512,37.785894,-122.454375,6738.5,42297.5,5.972522674,0.094092827,0.138289182,0.700081699,#b2a799,Inner Richmond,sanfrancisco
2513,37.785894,-122.456272,16256.25,26236,5.12799002,0.092682141,0.213592233,0.311218258,#4f473e,Inner Richmond,sanfrancisco
2514,37.785894,-122.458171,6122,37350.5,5.76308304,0.084962913,0.224255255,0.447126437,#726558,Inner Richmond,sanfrancisco
2515,37.785894,-122.460067,1408,33972.25,5.533692356,0.073884418,0.13906409,0.397412573,#655d57,Inner Richmond,sanfrancisco
2516,37.785894,-122.461965,1775,34091.25,5.80632018,0.118166872,0.108075693,0.420392157,#6b675f,Inner Richmond,sanfrancisco
2517,37.785894,-122.463862,23545.5,33837,5.796056661,0.121359223,0.037699018,0.959496634,#f4f2eb,Inner Richmond,sanfrancisco
2518,37.785894,-122.465761,30903.25,30379,6.014759292,0.601388889,0.040309036,0.315527292,#4d4e50,Inner Richmond,sanfrancisco
2519,37.785894,-122.467657,22533.75,23746.75,5.597916535,0.109303952,0.231198447,0.41986249,#6b6252,Inner Richmond,sanfrancisco
2520,37.785894,-122.469555,17592.5,38702,5.884715738,0.105888709,0.035897138,0.886893705,#e2dfda,Inner Richmond,sanfrancisco
2521,37.785894,-122.471453,18852.75,31541.25,5.990051711,0.189205219,0.062361296,0.441764706,#6f7069,Inner Richmond,sanfrancisco
2522,37.785894,-122.473351,64102.5,25667.75,5.877397813,0.105820106,0.103533279,0.367119155,#5d5a53,Inner Richmond,sanfrancisco
2523,37.785894,-122.475248,42617.75,31911.75,5.722044923,0.311403509,0.015073384,0.549237473,#8a8c89,Inner Richmond,sanfrancisco
2524,37.785894,-122.477145,56396,16289.25,5.818463362,0.12745098,0.107594937,0.371764706,#5e5c54,Inner Richmond,sanfrancisco
2525,37.785894,-122.479043,19064.75,39815.5,5.608042973,0.217761557,0.066488716,0.414379085,#676962,Inner Richmond,sanfrancisco
2526,37.785894,-122.480941,23033,42158.75,5.431522583,0.225396825,0.059204962,0.331185808,#52544f,Inner Richmond,sanfrancisco
2527,37.785894,-122.482838,27311.75,31033.75,5.71512171,0.208333333,0.10851735,0.264497288,#41433c,Inner Richmond,sanfrancisco
2528,37.785894,-122.484735,18550.75,33509.5,5.626940031,0.161580595,0.136015326,0.261326658,#424239,Outer Richmond,sanfrancisco
2529,37.785894,-122.486633,12375.75,25941.25,5.57203153,0.143404908,0.12497604,0.346759721,#58564d,Outer Richmond,sanfrancisco
2530,37.785894,-122.488531,42672.75,48424,,,,,,Outer Richmond,sanfrancisco
2531,37.785894,-122.490428,57419.75,33814.25,5.616393491,0.167728238,0.054485511,0.645714286,#a4a49b,Outer Richmond,sanfrancisco
2532,37.785894,-122.492325,34900.75,54822.25,5.584241418,0.144977169,0.108028117,0.302857143,#4d4c44,Outer Richmond,sanfrancisco
2533,37.785894,-122.494223,67613.5,29821.75,,,,,,Outer Richmond,sanfrancisco
2534,37.785894,-122.496121,90350.5,17818,,,,,,Outer Richmond,sanfrancisco
2535,37.785894,-122.498018,97699.25,16650.75,,,,,,Outer Richmond,sanfrancisco
2536,37.785894,-122.499915,64022.75,42568,,,,,,Outer Richmond,sanfrancisco
2537,37.787394,-122.384166,9832,85011.5,,,,,,South Of Market,sanfrancisco
2538,37.787394,-122.387961,9956.5,49662,5.818007904,0.496296296,0.014925373,0.738970588,#b9bcbc,Financial District,sanfrancisco
2539,37.787394,-122.389859,2262.25,61695.25,5.71154868,0.40616622,0.062583893,0.348844015,#535855,Financial District,sanfrancisco
2540,37.787394,-122.391757,3540.25,25953.75,5.937654561,0.388,0.065061809,0.396542828,#5e6560,Financial District,sanfrancisco
2541,37.787394,-122.393654,2900.75,29099.5,6.034542786,0.196376812,0.050884956,0.432329029,#6d6e68,Financial District,sanfrancisco
2542,37.787394,-122.395552,21679.5,9790,5.111435986,0.135246727,0.226000273,0.273501401,#454235,Financial District,sanfrancisco
2543,37.787394,-122.397449,3517.75,3379.5,5.265045194,0.127572016,0.103316327,0.005958352,#010101,Financial District,sanfrancisco
2544,37.787394,-122.399347,715,4167.25,5.714206017,0.108092094,0.121505708,0.392277899,#645f57,Financial District,sanfrancisco
2545,37.787394,-122.405039,217.5,4939,6.039871875,0.111374408,0.21297765,0.261500754,#423d34,Chinatown,sanfrancisco
2546,37.787394,-122.406937,7349.75,19663.25,5.562302729,0.25125448,0.028125567,0.549451645,#8a8c88,Chinatown,sanfrancisco
2547,37.787394,-122.408834,1032.5,5938.5,5.655083978,0.243217054,0.075484947,0.398914566,#62655e,Chinatown,sanfrancisco
2548,37.787394,-122.412629,1048.5,8841,5.169146617,0.277513856,0.018690344,0.569892473,#8f918e,Downtown,sanfrancisco
2549,37.787394,-122.414527,21505.5,11532,5.705127056,0.128241175,0.135767909,0.446660983,#716e62,Downtown,sanfrancisco
2550,37.787394,-122.416424,1932.5,14117.5,5.691893227,0.137450199,0.074672749,0.482257293,#7a7971,Downtown,sanfrancisco
2551,37.787394,-122.418322,23591.75,11235.5,5.791839148,0.135908441,0.151397011,0.416227181,#6a675a,Downtown,sanfrancisco
2552,37.787394,-122.422117,3586.5,15315,5.937582744,0.09516317,0.241411328,0.426227739,#6c6152,Downtown,sanfrancisco
2553,37.787394,-122.424014,9159.5,14554,5.946761229,0.109618209,0.17672246,0.462133477,#756e61,Downtown,sanfrancisco
2554,37.787394,-122.425912,12452.5,14148.75,5.734476714,0.20379538,0.01132922,0.842428538,#d6d6d4,Downtown,sanfrancisco
2555,37.787394,-122.427809,18035.25,20580.75,5.930467264,0.178359317,0.07267136,0.494477791,#7d7e74,Pacific Heights,sanfrancisco
2556,37.787394,-122.429707,16761.75,29552.5,5.891213125,0.118169399,0.077756533,0.523654568,#85827b,Pacific Heights,sanfrancisco
2557,37.787394,-122.431605,21287,32943,5.850676302,0.150147493,0.097162511,0.380065359,#605f57,Pacific Heights,sanfrancisco
2558,37.787394,-122.433502,26552.75,35299.75,6.092125444,0.108295368,0.243415581,0.554709727,#8d816b,Pacific Heights,sanfrancisco
2559,37.787394,-122.435401,15417.25,32504.5,5.491394515,0.132034632,0.076591512,0.347866205,#585751,Pacific Heights,sanfrancisco
2560,37.787394,-122.437297,56555,8297.5,5.860139105,0.154761905,0.068255688,0.493582888,#7d7d75,Pacific Heights,sanfrancisco
2561,37.787394,-122.439195,30798,21401.5,5.774761654,0.127941176,0.088772846,0.375490196,#5f5d57,Pacific Heights,sanfrancisco
2562,37.787394,-122.441092,48792.75,10582.25,5.903499442,0.142045455,0.039444195,0.203465572,#333331,Pacific Heights,sanfrancisco
2563,37.787394,-122.442991,32885,24437.75,5.793284545,0.176089517,0.051314597,0.393226381,#63645f,Pacific Heights,sanfrancisco
2564,37.787394,-122.444887,12503.25,32915.25,5.7446765,0.286885246,0.040877869,0.371553066,#5b5e5a,Pacific Heights,sanfrancisco
2565,37.787394,-122.446785,7775,39181.25,5.734854511,0.116609784,0.196512408,0.343944637,#575246,Pacific Heights,sanfrancisco
2566,37.787394,-122.448682,26352.75,20975,5.760037258,0.101565483,0.134369709,0.391975867,#635e56,Pacific Heights,sanfrancisco
2567,37.787394,-122.450581,14082.75,36561,6.084630605,0.121565114,0.144372574,0.541316527,#8a8476,Pacific Heights,sanfrancisco
2568,37.787394,-122.452477,18027.25,30482,5.695454402,0.325545171,0.048035915,0.242647059,#3b3d3a,Presidio Heights,sanfrancisco
2569,37.787394,-122.454375,32692.5,28579,5.909138202,0.116574331,0.121467026,0.439807621,#706c62,Presidio Heights,sanfrancisco
2570,37.787394,-122.456272,21689.5,30022.75,5.293130605,0.11376673,0.073157085,0.57214886,#918e87,Inner Richmond,sanfrancisco
2571,37.787394,-122.458171,18661.5,45642.25,6.068437182,0.170138889,0.005505218,0.854803922,#d9d9d8,Inner Richmond,sanfrancisco
2572,37.787394,-122.460067,9009,21700.25,4.840873806,0.44077135,0.009719266,0.800353584,#cacccb,Inner Richmond,sanfrancisco
2573,37.787394,-122.463862,60824.75,23153.25,5.934716864,0.076452599,0.228751312,0.162489344,#29241f,Inner Richmond,sanfrancisco
2574,37.787394,-122.465761,44761.75,27732,6.094215312,0.405555556,0.013673655,0.430196078,#6c6d6c,Inner Richmond,sanfrancisco
2575,37.787394,-122.471453,74877.25,43048.75,6.205716959,0.101072607,0.210745957,0.469852941,#776d5e,Inner Richmond,sanfrancisco
2576,37.787394,-122.473351,80180.25,35675.5,,,,,,Inner Richmond,sanfrancisco
2577,37.787394,-122.479043,88254.5,50203.25,5.94319634,0.125389408,0.095026643,0.275980392,#46443f,Inner Richmond,sanfrancisco
2578,37.787394,-122.480941,108139.75,35622.5,,,,,,Inner Richmond,sanfrancisco
2579,37.787394,-122.484735,37611.5,40408,5.713505989,0.124629959,0.193737096,0.356127451,#5a5649,Outer Richmond,sanfrancisco
2580,37.787394,-122.486633,24568.5,41578.5,5.585692947,0.514227642,0.014226232,0.68496732,#acaeae,Outer Richmond,sanfrancisco
2581,37.787394,-122.488531,33177.25,59780.25,5.95760086,0.096743295,0.125134844,0.419457014,#6a655d,Outer Richmond,sanfrancisco
2582,37.787394,-122.490428,24474,60746,,,,,,Outer Richmond,sanfrancisco
2583,37.787394,-122.498018,112295.5,25029.75,5.913827636,0.084459459,0.239482201,0.290823529,#4a4138,Seacliff,sanfrancisco
2584,37.787394,-122.505608,32703.75,62003.25,5.79125952,0.352941176,0.041242115,0.538823529,#838984,Seacliff,sanfrancisco
2585,37.787394,-122.507505,16323.5,68748.5,6.039354216,0.131578947,0.095566319,0.513438546,#828076,Seacliff,sanfrancisco
2586,37.788894,-122.387961,4994,54025.25,5.594320082,0.112757202,0.087757313,0.377042484,#605d57,Financial District,sanfrancisco
2587,37.788894,-122.389859,47304.25,18232.25,5.847481704,0.284883721,0.031828275,0.423843137,#696c68,Financial District,sanfrancisco
2588,37.788894,-122.391757,6244.5,16260.25,5.684405124,0.17194674,0.183472328,0.163343653,#292922,Financial District,sanfrancisco
2589,37.788894,-122.393654,3751.5,33706.5,6.147161393,0.201715138,0.064999273,0.449477124,#71726b,Financial District,sanfrancisco
2590,37.788894,-122.395552,8989.5,10282,5.501481733,0.424679487,0.058304135,0.354182179,#555a57,Financial District,sanfrancisco
2591,37.788894,-122.397449,5199.75,5262.75,4.777228637,0.237654321,0.022374145,0.498142415,#7d7f7c,Financial District,sanfrancisco
2592,37.788894,-122.399347,1153,942.5,5.163401038,0.452572965,0.124623116,0.129448936,#1c211f,Financial District,sanfrancisco
2593,37.788894,-122.403142,21122.75,3872.5,5.712310476,0.095736434,0.251719596,0.23505332,#3b352c,Chinatown,sanfrancisco
2594,37.788894,-122.405039,4970.75,1087.25,5.962066443,0.41362054,0.058197842,0.452769178,#6c736f,Chinatown,sanfrancisco
2595,37.788894,-122.406937,1318,15412.75,5.845301628,0.144547325,0.077382374,0.373172906,#5f5e57,Chinatown,sanfrancisco
2596,37.788894,-122.410732,68.75,6414,5.692914115,0.150074294,0.064278892,0.39479638,#64645e,Chinatown,sanfrancisco
2597,37.788894,-122.412629,32,27681.5,4.538148524,0.960416667,0.454545455,0.002347606,#000000,Chinatown,sanfrancisco
2598,37.788894,-122.414527,1099.75,10930.5,5.678993047,0.125809436,0.097020284,0.420135747,#6b6860,Downtown,sanfrancisco
2599,37.788894,-122.416424,15923,13441.25,5.480994708,0.352916667,0.034272984,0.526076178,#818682,Downtown,sanfrancisco
2600,37.788894,-122.418322,7845.75,21234.5,5.96647967,0.177474403,0.066894977,0.268382353,#44443f,Downtown,sanfrancisco
2601,37.788894,-122.420219,4722.75,14584.75,5.896096562,0.116201859,0.212351946,0.182972136,#2e2b24,Downtown,sanfrancisco
2602,37.788894,-122.422117,6354.5,31442.5,6.107554242,0.133071553,0.030428549,0.807071681,#cdccc7,Downtown,sanfrancisco
2603,37.788894,-122.424014,1087.75,12064.25,5.436029396,0.100325705,0.205137673,0.434766655,#6e6558,Downtown,sanfrancisco
2604,37.788894,-122.425912,23498.75,20237.5,5.926190604,0.093584305,0.260353396,0.405826331,#675b4c,Downtown,sanfrancisco
2605,37.788894,-122.427809,29649.25,18949,5.862603642,0.115431349,0.200389579,0.322117647,#524d41,Pacific Heights,sanfrancisco
2606,37.788894,-122.429707,13911.5,28545.25,5.912393256,0.11503268,0.132261411,0.487792536,#7c776b,Pacific Heights,sanfrancisco
2607,37.788894,-122.431605,13442.25,26799.25,5.59406463,0.13253012,0.230840544,0.211503268,#353329,Pacific Heights,sanfrancisco
2608,37.788894,-122.433502,15157.75,28529,5.583122899,0.108695652,0.183599419,0.307040998,#4e493f,Pacific Heights,sanfrancisco
2609,37.788894,-122.435401,16570.5,44657.75,5.88834295,0.532613299,0.136821975,0.460344138,#657275,Pacific Heights,sanfrancisco
2610,37.788894,-122.437297,18794,19208,5.670515486,0.09547397,0.148648649,0.443829296,#716960,Pacific Heights,sanfrancisco
2611,37.788894,-122.439195,16442.25,19703,5.582021683,0.158809524,0.077203044,0.428395937,#6d6c64,Pacific Heights,sanfrancisco
2612,37.788894,-122.441092,53409,18392.75,5.888455223,0.107167005,0.132598171,0.255796354,#413e38,Pacific Heights,sanfrancisco
2613,37.788894,-122.442991,21430.5,19696.75,5.727022055,0.197194719,0.059107535,0.352683179,#585954,Pacific Heights,sanfrancisco
2614,37.788894,-122.444887,43957,19062.75,5.534094869,0.162298851,0.139611015,0.286826843,#49483e,Pacific Heights,sanfrancisco
2615,37.788894,-122.446785,26535.75,15916.5,5.4426997,0.11460164,0.24274744,0.387038184,#625b4a,Pacific Heights,sanfrancisco
2616,37.788894,-122.448682,25030.75,34545.5,6.010642258,0.119203492,0.112626728,0.452649145,#736f66,Pacific Heights,sanfrancisco
2617,37.788894,-122.450581,7882.5,40310.5,5.545809035,0.069012082,0.346278795,0.428336496,#6d5747,Pacific Heights,sanfrancisco
2618,37.788894,-122.452477,40386.75,30408.5,5.916714032,0.097732181,0.195813068,0.452319464,#736a5c,Presidio Heights,sanfrancisco
2619,37.788894,-122.454375,19340.75,46734.75,5.880539422,0.137905605,0.16827997,0.219444444,#37362e,Presidio Heights,sanfrancisco
2620,37.788894,-122.456272,72092.75,22227.5,,,,,,Inner Richmond,sanfrancisco
2621,37.788894,-122.458171,16097,41187.25,6.048386535,0.088226157,0.163492305,0.5252501,#857b70,Inner Richmond,sanfrancisco
2622,37.788894,-122.460067,50714.5,52232.75,5.709576715,0.18495935,0.032839407,0.466293184,#767673,Inner Richmond,sanfrancisco
2623,37.788894,-122.461965,88233.25,16194.75,,,,,,Inner Richmond,sanfrancisco
2624,37.788894,-122.463862,49398.25,32151.75,6.057044723,0.094733462,0.120194535,0.546236559,#8b847a,Inner Richmond,sanfrancisco
2625,37.788894,-122.471453,71955.75,39820.25,,,,,,Inner Richmond,sanfrancisco
2626,37.788894,-122.473351,72276.5,18323,5.58385207,0.348684211,0.016170213,0.594560405,#959795,Inner Richmond,sanfrancisco
2627,37.788894,-122.475248,44277,38016,5.586802903,0.549586777,0.090687652,0.465098039,#6b7376,Inner Richmond,sanfrancisco
2628,37.788894,-122.477145,72940,15452.25,6.239370651,0.530201342,0.132917038,0.24422658,#363c3e,Inner Richmond,sanfrancisco
2629,37.788894,-122.479043,52951.5,42802.25,6.389784397,0.10982411,0.0888,0.544662309,#8a867e,Inner Richmond,sanfrancisco
2630,37.788894,-122.480941,72267.75,35443,6.208974959,0.098492634,0.143109281,0.701651187,#b2a899,Inner Richmond,sanfrancisco
2631,37.788894,-122.482838,55675.25,45625,,,,,,Inner Richmond,sanfrancisco
2632,37.788894,-122.484735,58105,40697.5,,,,,,Outer Richmond,sanfrancisco
2633,37.788894,-122.486633,85047.75,31177.75,,,,,,Outer Richmond,sanfrancisco
2634,37.788894,-122.488531,26310,56156.25,5.605291601,0.072984749,0.231379962,0.398944193,#65584e,Outer Richmond,sanfrancisco
2635,37.790394,-122.386064,2944,67609.75,5.370404985,0.572241183,0.149185336,0.513464052,#6f7a82,Financial District,sanfrancisco
2636,37.790394,-122.389859,18580.5,31709.75,5.901650585,0.105185185,0.295054327,0.337634409,#564c3c,Financial District,sanfrancisco
2637,37.790394,-122.391757,12462.75,19010,5.885672325,0.602642276,0.045429363,0.205171924,#313234,Financial District,sanfrancisco
2638,37.790394,-122.393654,17930.25,17329.5,5.987912304,0.565067013,0.160058127,0.325693036,#454d53,Financial District,sanfrancisco
2639,37.790394,-122.395552,4668.5,17703,6.045164269,0.144742184,0.071076097,0.476821465,#797870,Financial District,sanfrancisco
2640,37.790394,-122.397449,997,14668.25,5.875965119,0.239784946,0.063694268,0.232759445,#393b37,Financial District,sanfrancisco
2641,37.790394,-122.399347,647.25,3151.25,5.431193036,0.112100965,0.095399979,0.283951735,#484641,Financial District,sanfrancisco
2642,37.790394,-122.401244,130,1244.75,5.436669085,0.199829932,0.056910569,0.309295016,#4d4e4a,Chinatown,sanfrancisco
2643,37.790394,-122.403142,241,860.75,5.179620368,0.130514706,0.038450664,0.45727214,#747370,Chinatown,sanfrancisco
2644,37.790394,-122.406937,37182.5,9216.5,6.023193237,0.12193092,0.129590681,0.457343692,#747065,Chinatown,sanfrancisco
2645,37.790394,-122.408834,24203.25,4761.75,5.485930145,0.213398693,0.04553978,0.439176471,#6e6f6a,Chinatown,sanfrancisco
2646,37.790394,-122.410732,28097.25,9500.5,4.187319065,0.035852713,0.03134682,0.155924979,#272626,Chinatown,sanfrancisco
2647,37.790394,-122.412629,7438.25,12351.5,5.277533566,0.145321038,0.110382266,0.372844191,#5f5d54,Chinatown,sanfrancisco
2648,37.790394,-122.414527,16777.5,11709.25,5.83790015,0.194805195,0.069358955,0.296836007,#4a4b46,Downtown,sanfrancisco
2649,37.790394,-122.416424,3039.75,12591.25,5.692466848,0.318079096,0.040757115,0.373477812,#5b5f5b,Downtown,sanfrancisco
2650,37.790394,-122.418322,40.5,8083.25,4.501477536,0.141204902,0.116828508,0.496686951,#7e7c6f,Downtown,sanfrancisco
2651,37.790394,-122.420219,102.25,7530.75,5.122202942,0.5,0.13,0.002074904,#000000,Downtown,sanfrancisco
2652,37.790394,-122.422117,7947.5,27034.5,5.816877103,0.139762404,0.139964789,0.20561086,#34332d,Downtown,sanfrancisco
2653,37.790394,-122.424014,18702.5,35286.5,5.972612285,0.095117845,0.348591549,0.362608299,#5c4e3c,Downtown,sanfrancisco
